fold,seed,policy,representation,target_budget,budget,rows,simulated_second_calls,effective_budget,call_rate,mean_score_acquired,C_D_reference,budget_semantics,macro_f1,malicious_recall,false_positive_rate,tn,fp,fn,tp,C,D,C_minus_D,utility_lambda_0_0,utility_lambda_0_01,utility_lambda_0_05,group
4,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,3.4578171612380834e-05,first_temporal,exact_quota,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.0,0.99,0.95,malware:Miuref
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,0.18099913884773958,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Weibo
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,4.262217293231693e-05,first_temporal,exact_quota,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.0,0.99,0.95,malware:Miuref
4,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,1994,1.9969999999999999,0.997,0.00033959320812005235,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.009970000000000001,-0.04985,benign:Weibo
4,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,1999,1.9995,0.9995,6.355118745659382e-06,first_temporal,positive_score_stop,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.009995,-0.049975,malware:Miuref
4,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,1511,1.7555,0.7555,0.08708336972230661,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.007555,-0.037774999999999996,benign:Weibo
4,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,1016,1.508,0.508,5.178131433178016e-06,first_temporal,positive_score_stop,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00508,-0.025400000000000002,malware:Miuref
4,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,2000,1997,1.9985,0.9985,5.177633766775983e-05,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.009984999999999999,-0.049925000000000004,benign:Weibo
4,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,2000,1999,1.9995,0.9995,3.662954629628567e-05,first_temporal,positive_score_stop,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.009995,-0.049975,malware:Miuref
4,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,2000,980,1.49,0.49,0.3851488789547406,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.004900000000000001,-0.0245,benign:Weibo
4,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,2000,1174,1.587,0.587,0.0014244134259484434,first_temporal,positive_score_stop,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00587,-0.02935,malware:Miuref
