schema_version,strategy,application,sample_count,benign_rate,malicious_rate,suspicious_rate,unknown_rate,alert_rate,average_risk_score,average_agent_calls
1.0,off,duckduckgo,677,0.0,0.11225997045790251,0.8759231905465288,0.011816838995568686,0.9881831610044313,0.9906910952056065,2.9881831610044314
1.0,off,ea-games,2201,0.0,0.7355747387551114,0.26079054975011356,0.003634711494775102,0.9963652885052249,0.9970751036213439,2.99273057701045
1.0,off,edge-ntp,1194,0.0,0.009212730318257957,0.9790619765494137,0.011725293132328308,0.9882747068676717,0.9941416698961185,2.9857621440536013
1.0,off,eidentita,34,0.0,0.029411764705882353,0.8823529411764706,0.08823529411764706,0.9117647058823529,0.9248538721356585,2.8529411764705883
1.0,off,ekasa,493,0.07099391480730223,0.24543610547667344,0.09127789046653144,0.592292089249493,0.3367139959432049,0.7907610735335352,2.3265720081135903
1.0,off,eset-edf,5035,0.0,0.9692154915590864,0.030784508440913606,0.0,1.0,0.9998519486006959,3.0
1.0,off,eset-edtd,1900,0.0010526315789473684,0.8747368421052631,0.12,0.004210526315789474,0.9947368421052631,0.9776554585141408,2.993684210526316
1.0,off,eset-epns,712,0.0,0.30758426966292135,0.6924157303370787,0.0,1.0,0.9998414952996082,3.0
1.0,off,eset-esa,830,0.0,0.7156626506024096,0.28433734939759037,0.0,1.0,0.9987044585526678,3.0
1.0,off,eset-ts,2018,0.0004955401387512388,0.4370664023785927,0.34737363726461845,0.21506442021803765,0.7844400396432111,0.8588224315877415,2.7329038652130824
1.0,off,facebook-graph,8059,0.000744509244323117,0.21156471026181908,0.6315920089341109,0.15609877155974686,0.84315671919593,0.9110350568777034,2.815113537659759
1.0,off,facebook-media,4860,0.0008230452674897119,0.15637860082304528,0.7072016460905349,0.13559670781893005,0.8635802469135803,0.9176384384206745,2.8228395061728393
1.0,off,facebook-messenger,3465,0.0008658008658008658,0.18585858585858586,0.7893217893217893,0.023953823953823953,0.9751803751803751,0.9824317961043244,2.9708513708513706
1.0,off,facebook-web,2740,0.000364963503649635,0.08868613138686131,0.7817518248175183,0.1291970802919708,0.8704379562043796,0.8904421576692017,2.8124087591240876
1.0,off,fio-ib,585,0.010256410256410256,0.147008547008547,0.6666666666666666,0.17606837606837608,0.8136752136752137,0.85585873879855,2.6717948717948716
1.0,off,firefox-accounts,920,0.0,0.6521739130434783,0.34782608695652173,0.0,1.0,0.9999688522479936,3.0
1.0,off,firefox-settings,1150,0.0,0.5043478260869565,0.4678260869565217,0.02782608695652174,0.9721739130434782,0.9800987756804287,2.9521739130434783
1.0,off,font-awesome,756,0.007936507936507936,0.455026455026455,0.4642857142857143,0.07275132275132275,0.9193121693121693,0.9398283348134565,2.8055555555555554
1.0,off,gfe-events,592,0.0,0.8868243243243243,0.11317567567567567,0.0,1.0,0.981255389359797,3.0
1.0,off,gfe-services,1424,0.0,0.7155898876404494,0.28230337078651685,0.002106741573033708,0.9978932584269663,0.9988758666094063,2.9978932584269664
1.0,off,github,722,0.015235457063711912,0.19529085872576177,0.7493074792243767,0.04016620498614958,0.9445983379501385,0.9506212427545034,2.919667590027701
1.0,off,gitlab,356,0.011235955056179775,0.28651685393258425,0.702247191011236,0.0,0.9887640449438202,0.9872139411164326,2.9887640449438204
1.0,off,gmail,289,0.0,0.15916955017301038,0.7301038062283737,0.11072664359861592,0.889273356401384,0.9330875009572811,2.820069204152249
1.0,off,google-ads,13690,0.0014609203798392988,0.19371804236669102,0.7436815193571951,0.061139517896274656,0.937399561723886,0.9513158392064244,2.900584368151936
1.0,off,google-authentication,2449,0.0,0.17844017966516945,0.7737852184565128,0.04777460187831768,0.9522253981216823,0.9623034492080611,2.9158840342997143
1.0,off,google-connectivity,3043,0.0,0.426552744002629,0.5566874794610581,0.01675977653631285,0.9832402234636871,0.9864820277479635,2.9717384160368057
1.0,off,google-drive,1163,0.0,0.061908856405846945,0.6723989681857265,0.2656921754084265,0.7343078245915735,0.7832519536456183,2.6818572656921753
1.0,off,google-fonts,3347,0.0032865252464893933,0.23991634299372572,0.6184642963848223,0.13833283537496266,0.8583806393785479,0.8857656104264927,2.680908276068121
1.0,off,google-hangouts,1968,0.0,0.22306910569105692,0.5691056910569106,0.20782520325203252,0.7921747967479674,0.8486030454164153,2.7322154471544717
1.0,off,google-play,7587,0.00013180440226703572,0.15487017266376696,0.8040068538289179,0.04099116910504811,0.9588770264926848,0.9518169019020827,2.904178199551865
1.0,off,google-safebrowsing,3824,0.0,0.19351464435146443,0.7481694560669456,0.05831589958158996,0.94168410041841,0.9352490182400904,2.837866108786611
1.0,off,google-services,2099,0.0,0.15483563601715103,0.7613149118627918,0.08384945212005716,0.9161505478799429,0.9221082713438655,2.8527870414483085
1.0,off,google-translate,1081,0.0,0.08788159111933395,0.8390379278445883,0.0730804810360777,0.9269195189639223,0.9397331660898749,2.9074930619796486
1.0,off,google-userlocation,800,0.0,0.12875,0.84875,0.0225,0.9775,0.9814143149662422,2.92625
1.0,off,google-www,12638,0.0004747586643456243,0.3552777338186422,0.5698686501028644,0.0743788574141478,0.9251463839215066,0.9435365426065859,2.861133090678905
1.0,off,grammarly,4297,0.0,0.10379334419362346,0.8959739353037003,0.00023272050267628578,0.9997672794973237,0.9993853399191537,2.999767279497324
1.0,off,hicloud-connectivity,331,0.0,0.7643504531722054,0.15709969788519637,0.07854984894259819,0.9214501510574018,0.9649674043155378,2.915407854984894
1.0,off,hicloud-logservice,274,0.0,0.583941605839416,0.40875912408759124,0.0072992700729927005,0.9927007299270073,0.9950302966034188,2.9927007299270074
1.0,off,instagram,6652,0.0031569452796151535,0.2221888153938665,0.6168069753457607,0.15784726398075766,0.8389957907396272,0.9164306191896401,2.80832832230908
1.0,off,justice-isir,4,0.0,0.25,0.75,0.0,1.0,0.9995908439965412,3.0
1.0,off,kaspersky,4024,0.0,0.1672465208747515,0.8235586481113321,0.0091948310139165,0.9908051689860835,0.9775974005358378,2.9540258449304173
1.0,off,katastr-nahlizeni,84,0.0,0.10714285714285714,0.8333333333333334,0.05952380952380952,0.9404761904761905,0.9669345597813374,2.9285714285714284
1.0,off,kb-ib,207,0.0,0.1111111111111111,0.8792270531400966,0.00966183574879227,0.9903381642512077,0.993863901341695,2.9855072463768115
1.0,off,king-games,2885,0.0003466204506065858,0.6360485268630849,0.26031195840554594,0.10329289428076256,0.8963604852686309,0.9340801006910748,2.8689774696707104
1.0,off,ksrzis,2,0.0,1.0,0.0,0.0,1.0,0.977221449897353,3.0
1.0,off,loggly,1068,0.0,0.5617977528089888,0.43820224719101125,0.0,1.0,0.9951256877609688,2.993445692883895
1.0,off,malwarebytes-telemetry,1997,0.0,0.9969954932398598,0.0030045067601402104,0.0,1.0,0.999799391201511,3.0
1.0,off,mapscz,8043,0.0004973268680840482,0.08442123585726719,0.8481909735173443,0.0668904637573045,0.9326122093746114,0.9445313682583325,2.9019022752704213
1.0,off,mcafee-ccs,1093,0.0,0.15827996340347666,0.8417200365965233,0.0,1.0,0.9990295549002954,3.0
1.0,off,mcafee-gti,2075,0.0,0.5132530120481927,0.45879518072289155,0.027951807228915663,0.9720481927710843,0.9820969179853423,2.9691566265060243
