group,policy,representation,target_budget,budget,rows,simulated_second_calls,C,D,C_minus_D,tn,fp,fn,tp,effective_budget,call_rate,mean_delta,malicious_recall,false_positive_rate
benign:Gmail,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,44,0,0,0,2000,0,0,0,1.022,0.022,0.0,,0.0
benign:Gmail,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,78,0,0,0,2000,0,0,0,1.039,0.039,0.0,,0.0
benign:Gmail,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Gmail,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,1862,0,0,0,2000,0,0,0,1.931,0.931,0.0,,0.0
benign:MySQL,all_average,frozen_rule,1.0,1.0,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,all_average,frozen_rule,1.1,1.1,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,all_average,frozen_rule,1.25,1.25,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,all_average,frozen_rule,1.5,1.5,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,all_average,frozen_rule,2.0,2.0,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,confidence_budget,frozen_rule,1.1,1.1,2000,305,3,0,3,2000,0,0,0,1.1525,0.1525,0.0015,,0.0
benign:MySQL,confidence_budget,frozen_rule,1.25,1.25,2000,318,3,0,3,2000,0,0,0,1.159,0.159,0.0015,,0.0
benign:MySQL,confidence_budget,frozen_rule,1.5,1.5,2000,1410,3,0,3,2000,0,0,0,1.705,0.705,0.0015,,0.0
benign:MySQL,confidence_budget,frozen_rule,2.0,2.0,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,first_stats,frozen_rule,1.0,1.0,2000,0,3,0,3,2000,0,0,0,1.0,0.0,0.0015,,0.0
benign:MySQL,first_stats,frozen_rule,1.1,1.1,2000,0,3,0,3,2000,0,0,0,1.0,0.0,0.0015,,0.0
benign:MySQL,first_stats,frozen_rule,1.25,1.25,2000,0,3,0,3,2000,0,0,0,1.0,0.0,0.0015,,0.0
benign:MySQL,first_stats,frozen_rule,1.5,1.5,2000,0,3,0,3,2000,0,0,0,1.0,0.0,0.0015,,0.0
benign:MySQL,first_stats,frozen_rule,2.0,2.0,2000,0,3,0,3,2000,0,0,0,1.0,0.0,0.0015,,0.0
benign:MySQL,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,hashrandom_budget,frozen_rule,1.1,1.1,2000,207,0,0,0,1997,3,0,0,1.1035,0.1035,0.0,,0.0015
benign:MySQL,hashrandom_budget,frozen_rule,1.25,1.25,2000,518,0,0,0,1997,3,0,0,1.259,0.259,0.0,,0.0015
benign:MySQL,hashrandom_budget,frozen_rule,1.5,1.5,2000,999,2,0,2,1999,1,0,0,1.4995,0.4995,0.001,,0.0005
benign:MySQL,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,327,0,0,0,1997,3,0,0,1.1635,0.1635,0.0,,0.0015
benign:MySQL,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,485,0,0,0,1997,3,0,0,1.2425,0.2425,0.0,,0.0015
benign:MySQL,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,1832,0,0,0,1997,3,0,0,1.916,0.916,0.0,,0.0015
benign:MySQL,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,987,0,0,0,1997,3,0,0,1.4935,0.4935,0.0,,0.0015
benign:MySQL,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,275,3,0,3,2000,0,0,0,1.1375,0.1375,0.0015,,0.0
benign:MySQL,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,1005,3,0,3,2000,0,0,0,1.5025,0.5025,0.0015,,0.0
benign:MySQL,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,1048,3,0,3,2000,0,0,0,1.524,0.524,0.0015,,0.0
benign:MySQL,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,1161,3,0,3,2000,0,0,0,1.5805,0.5805,0.0015,,0.0
benign:MySQL,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:MySQL,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,3,0,3,2000,0,0,0,2.0,1.0,0.0015,,0.0
benign:MySQL,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,0,0,0,0,1997,3,0,0,1.0,0.0,0.0,,0.0015
benign:Outlook,all_average,frozen_rule,1.0,1.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,all_average,frozen_rule,1.1,1.1,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,all_average,frozen_rule,1.25,1.25,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,all_average,frozen_rule,1.5,1.5,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,all_average,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,confidence_budget,frozen_rule,1.1,1.1,2000,8,0,0,0,2000,0,0,0,1.004,0.004,0.0,,0.0
benign:Outlook,confidence_budget,frozen_rule,1.25,1.25,2000,17,0,0,0,2000,0,0,0,1.0085,0.0085,0.0,,0.0
benign:Outlook,confidence_budget,frozen_rule,1.5,1.5,2000,34,0,0,0,2000,0,0,0,1.017,0.017,0.0,,0.0
benign:Outlook,confidence_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,first_stats,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,first_stats,frozen_rule,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,first_stats,frozen_rule,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,first_stats,frozen_rule,1.5,1.5,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,first_stats,frozen_rule,2.0,2.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,hashrandom_budget,frozen_rule,1.1,1.1,2000,193,0,0,0,2000,0,0,0,1.0965,0.0965,0.0,,0.0
benign:Outlook,hashrandom_budget,frozen_rule,1.25,1.25,2000,498,0,0,0,2000,0,0,0,1.249,0.249,0.0,,0.0
benign:Outlook,hashrandom_budget,frozen_rule,1.5,1.5,2000,986,0,0,0,2000,0,0,0,1.4929999999999999,0.493,0.0,,0.0
benign:Outlook,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,1,0,0,0,2000,0,0,0,1.0005,0.0005,0.0,,0.0
benign:Outlook,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,1,0,0,0,2000,0,0,0,1.0005,0.0005,0.0,,0.0
benign:Outlook,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,391,0,0,0,2000,0,0,0,1.1955,0.1955,0.0,,0.0
benign:Outlook,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,22,0,0,0,2000,0,0,0,1.011,0.011,0.0,,0.0
benign:Outlook,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,9,0,0,0,2000,0,0,0,1.0045,0.0045,0.0,,0.0
benign:Outlook,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,9,0,0,0,2000,0,0,0,1.0045,0.0045,0.0,,0.0
benign:Outlook,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,437,0,0,0,2000,0,0,0,1.2185,0.2185,0.0,,0.0
benign:Outlook,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,1972,0,0,0,2000,0,0,0,1.986,0.986,0.0,,0.0
benign:Outlook,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,2,0,0,0,2000,0,0,0,1.001,0.001,0.0,,0.0
benign:Outlook,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:Outlook,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,2,0,0,0,2000,0,0,0,1.001,0.001,0.0,,0.0
benign:Outlook,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,2000,0,0,0,2.0,1.0,0.0,,0.0
benign:Outlook,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,0,0,0,0,2000,0,0,0,1.0,0.0,0.0,,0.0
benign:SMB,all_average,frozen_rule,1.0,1.0,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,all_average,frozen_rule,1.1,1.1,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,all_average,frozen_rule,1.25,1.25,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,all_average,frozen_rule,1.5,1.5,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,all_average,frozen_rule,2.0,2.0,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,confidence_budget,frozen_rule,1.1,1.1,2000,192,77,3,74,1991,9,0,0,1.096,0.096,0.037,,0.0045
benign:SMB,confidence_budget,frozen_rule,1.25,1.25,2000,194,77,3,74,1991,9,0,0,1.097,0.097,0.037,,0.0045
benign:SMB,confidence_budget,frozen_rule,1.5,1.5,2000,204,77,3,74,1991,9,0,0,1.102,0.102,0.037,,0.0045
benign:SMB,confidence_budget,frozen_rule,2.0,2.0,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,first_stats,frozen_rule,1.0,1.0,2000,0,78,30,48,1965,35,0,0,1.0,0.0,0.024,,0.0175
benign:SMB,first_stats,frozen_rule,1.1,1.1,2000,0,78,30,48,1965,35,0,0,1.0,0.0,0.024,,0.0175
benign:SMB,first_stats,frozen_rule,1.25,1.25,2000,0,78,30,48,1965,35,0,0,1.0,0.0,0.024,,0.0175
benign:SMB,first_stats,frozen_rule,1.5,1.5,2000,0,78,30,48,1965,35,0,0,1.0,0.0,0.024,,0.0175
benign:SMB,first_stats,frozen_rule,2.0,2.0,2000,0,78,30,48,1965,35,0,0,1.0,0.0,0.024,,0.0175
benign:SMB,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,hashrandom_budget,frozen_rule,1.1,1.1,2000,200,7,1,6,1923,77,0,0,1.1,0.1,0.003,,0.0385
benign:SMB,hashrandom_budget,frozen_rule,1.25,1.25,2000,506,20,2,18,1935,65,0,0,1.2530000000000001,0.253,0.009,,0.0325
benign:SMB,hashrandom_budget,frozen_rule,1.5,1.5,2000,1001,41,3,38,1955,45,0,0,1.5005,0.5005,0.019,,0.0225
benign:SMB,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,117,32,3,29,1946,54,0,0,1.0585,0.0585,0.0145,,0.027
benign:SMB,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,117,32,3,29,1946,54,0,0,1.0585,0.0585,0.0145,,0.027
benign:SMB,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,906,32,3,29,1946,54,0,0,1.453,0.453,0.0145,,0.027
benign:SMB,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,52,32,3,29,1946,54,0,0,1.026,0.026,0.0145,,0.027
benign:SMB,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,96,32,3,29,1946,54,0,0,1.048,0.048,0.0145,,0.027
benign:SMB,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,303,32,3,29,1946,54,0,0,1.1515,0.1515,0.0145,,0.027
benign:SMB,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,439,32,3,29,1946,54,0,0,1.2195,0.2195,0.0145,,0.027
benign:SMB,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,168,32,3,29,1946,54,0,0,1.084,0.084,0.0145,,0.027
benign:SMB,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,423,77,3,74,1991,9,0,0,1.2115,0.2115,0.037,,0.0045
benign:SMB,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,967,77,3,74,1991,9,0,0,1.4835,0.4835,0.037,,0.0045
benign:SMB,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,1914,77,3,74,1991,9,0,0,1.9569999999999999,0.957,0.037,,0.0045
benign:SMB,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,85,77,3,74,1991,9,0,0,1.0425,0.0425,0.037,,0.0045
benign:SMB,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1917,83,0,0,1.0,0.0,0.0,,0.0415
benign:SMB,probability_only_gain_regression,frozen_gain_model,1.1,1.1,2000,84,77,3,74,1991,9,0,0,1.042,0.042,0.037,,0.0045
benign:SMB,probability_only_gain_regression,frozen_gain_model,1.25,1.25,2000,84,77,3,74,1991,9,0,0,1.042,0.042,0.037,,0.0045
benign:SMB,probability_only_gain_regression,frozen_gain_model,1.5,1.5,2000,200,77,3,74,1991,9,0,0,1.1,0.1,0.037,,0.0045
benign:SMB,probability_only_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,77,3,74,1991,9,0,0,2.0,1.0,0.037,,0.0045
benign:SMB,probability_only_gain_regression_positive_stop,frozen_gain_model,,,2000,84,77,3,74,1991,9,0,0,1.042,0.042,0.037,,0.0045
benign:Skype,all_average,frozen_rule,1.0,1.0,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,all_average,frozen_rule,1.1,1.1,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,all_average,frozen_rule,1.25,1.25,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,all_average,frozen_rule,1.5,1.5,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,all_average,frozen_rule,2.0,2.0,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,confidence_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
benign:Skype,confidence_budget,frozen_rule,1.1,1.1,2000,706,0,0,0,1294,706,0,0,1.353,0.353,0.0,,0.353
benign:Skype,confidence_budget,frozen_rule,1.25,1.25,2000,1526,0,0,0,1294,706,0,0,1.763,0.763,0.0,,0.353
benign:Skype,confidence_budget,frozen_rule,1.5,1.5,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,confidence_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,first_stats,frozen_rule,1.0,1.0,2000,0,0,192,-192,1102,898,0,0,1.0,0.0,-0.096,,0.449
benign:Skype,first_stats,frozen_rule,1.1,1.1,2000,0,0,192,-192,1102,898,0,0,1.0,0.0,-0.096,,0.449
benign:Skype,first_stats,frozen_rule,1.25,1.25,2000,0,0,192,-192,1102,898,0,0,1.0,0.0,-0.096,,0.449
benign:Skype,first_stats,frozen_rule,1.5,1.5,2000,0,0,192,-192,1102,898,0,0,1.0,0.0,-0.096,,0.449
benign:Skype,first_stats,frozen_rule,2.0,2.0,2000,0,0,192,-192,1102,898,0,0,1.0,0.0,-0.096,,0.449
benign:Skype,first_temporal,frozen_rule,1.0,1.0,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
benign:Skype,first_temporal,frozen_rule,1.1,1.1,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
benign:Skype,first_temporal,frozen_rule,1.25,1.25,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
benign:Skype,first_temporal,frozen_rule,1.5,1.5,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
benign:Skype,first_temporal,frozen_rule,2.0,2.0,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
benign:Skype,hashrandom_budget,frozen_rule,1.0,1.0,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
benign:Skype,hashrandom_budget,frozen_rule,1.1,1.1,2000,194,0,0,0,1294,706,0,0,1.097,0.097,0.0,,0.353
benign:Skype,hashrandom_budget,frozen_rule,1.25,1.25,2000,498,0,0,0,1294,706,0,0,1.249,0.249,0.0,,0.353
benign:Skype,hashrandom_budget,frozen_rule,1.5,1.5,2000,1013,0,0,0,1294,706,0,0,1.5065,0.5065,0.0,,0.353
benign:Skype,hashrandom_budget,frozen_rule,2.0,2.0,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
benign:Skype,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,2000,796,0,0,0,1294,706,0,0,1.3980000000000001,0.398,0.0,,0.353
benign:Skype,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,2000,1298,0,0,0,1294,706,0,0,1.649,0.649,0.0,,0.353
benign:Skype,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,2000,1298,0,0,0,1294,706,0,0,1.649,0.649,0.0,,0.353
benign:Skype,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,2000,1298,0,0,0,1294,706,0,0,1.649,0.649,0.0,,0.353
benign:Skype,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
benign:Skype,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,2000,796,0,0,0,1294,706,0,0,1.3980000000000001,0.398,0.0,,0.353
benign:Skype,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,2000,1285,0,0,0,1294,706,0,0,1.6425,0.6425,0.0,,0.353
benign:Skype,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,2000,1891,0,0,0,1294,706,0,0,1.9455,0.9455,0.0,,0.353
benign:Skype,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,2000,1891,0,0,0,1294,706,0,0,1.9455,0.9455,0.0,,0.353
benign:Skype,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
benign:Skype,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,2000,283,0,0,0,1294,706,0,0,1.1415,0.1415,0.0,,0.353
benign:Skype,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,2000,283,0,0,0,1294,706,0,0,1.1415,0.1415,0.0,,0.353
benign:Skype,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,2000,283,0,0,0,1294,706,0,0,1.1415,0.1415,0.0,,0.353
benign:Skype,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,2000,2000,0,0,0,1294,706,0,0,2.0,1.0,0.0,,0.353
benign:Skype,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,2000,283,0,0,0,1294,706,0,0,1.1415,0.1415,0.0,,0.353
benign:Skype,probability_only_gain_regression,frozen_gain_model,1.0,1.0,2000,0,0,0,0,1294,706,0,0,1.0,0.0,0.0,,0.353
